KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
10,1268398.214285714,5073592.857142858,2405142.857142857,2668450,1884.247168367346,1217.16743857448,304.29185964362
10,1322851.19047619,2645702.380952381,1636285.714285714,1009416.666666666,1842.227142857142,932.6452541440116,466.3226270720057
10,3077016.666666667,3077016.666666667,1233000,1844016.666666666,2102.789999999999,13.768313199313,13.768313199313
10,990291.6666666667,1980583.333333333,1161000,819583.3333333333,2268.652551020407,95.88205845983217,47.94102922991608
10,757636.9047619049,1515273.809523809,1029857.142857143,485416.6666666666,1789.398265306122,1570.930685719024,785.465342859512
10,1081902.380952381,2163804.761904762,1148571.428571428,1015233.333333333,2163.033571428571,1440.899482216173,720.4497411080865
10,4579392.857142857,4579392.857142857,1190142.857142857,3389250,3403.284693877551,711.7292143991966,711.7292143991966
10,794345.2380952379,3177380.952380951,1990714.285714285,1186666.666666666,1956.342857142856,2681.810564564791,670.4526411411978
10,849439.8809523811,3397759.523809524,2000142.857142857,1397616.666666666,2243.953214285714,2091.886239183776,522.971559795944
10,894250.0000000001,3577000,2154000,1423000,2450.157464285714,1157.247703168639,289.3119257921599
10,1144748.809523809,1144748.809523809,648857.142857143,495891.6666666667,2554.406428571428,26.30926656447033,26.30926656447033
10,866520.2380952378,2599560.714285713,1498285.714285713,1101274.999999999,2294.15819047619,2205.784594791299,735.2615315970997
10,2226508.333333333,4453016.666666667,1764000,2689016.666666667,2570.244999999999,2761.787999890409,1380.893999945204
10,3727005.952380952,7454011.904761904,2937428.571428571,4516583.333333333,2973.667602040816,561.6822079885864,280.8411039942931
10,3288309.523809524,6576619.047619048,4009285.714285714,2567333.333333333,2562.49906122449,1275.877471170822,637.9387355854115
10,1451206.349206349,4353619.047619048,2503285.714285715,1850333.333333333,1922.151517006803,376.8348311932819,125.6116103977606
10,840738.0952380951,2522214.285714285,1573714.285714285,948500,2167.535469387755,597.8950669994549,199.2983556664849
10,904306.5476190478,3617226.190476191,2489142.857142858,1128083.333333333,1782.908673469388,1408.368253205404,352.092063301351
10,2183840,10919200,5735999.999999998,5183200,1742.267420408163,2185.167849519335,437.0335699038671
10,1188603.174603174,3565809.523809524,1718142.857142857,1847666.666666667,1898.956802721088,1134.133142261682,378.0443807538942
10,1441327.380952381,2882654.761904762,1577571.428571428,1305083.333333333,1964.45,816.8657037977952,408.4328518988976
10,1306543.65079365,3919630.952380951,2227714.285714285,1691916.666666666,1798.560306122448,1574.71381474172,524.9046049139068
10,1310017.857142857,5240071.428571429,3590571.428571428,1649500,1909.411785714285,2267.507562261348,566.876890565337
10,1248550.595238095,4994202.38095238,3058285.714285713,1935916.666666666,1821.289821428571,1686.14749112121,421.5368727803026
10,1059970.238095237,2119940.476190475,1311857.142857142,808083.3333333333,2588.684744897959,798.8171401513878,399.4085700756939
10,1044946.428571428,2089892.857142856,1046142.857142856,1043750,1777.141102040816,896.3785591152317,448.1892795576158
10,823773.8095238095,2471321.428571428,1658571.428571428,812750.0000000001,2383.61800340136,719.7778894539376,239.9259631513125
10,2626830.357142857,10507321.42857142,3671571.428571429,6835750,1666.677954081632,1165.32696337143,291.3317408428575
10,2913178.57142857,2913178.57142857,1662428.571428571,1250749.999999999,1677.591428571428,205.4257004255293,205.4257004255293
10,1811488.095238095,3622976.19047619,1838142.857142857,1784833.333333333,2086.651428571428,454.2918632234766,227.1459316117383
10,3361845.238095238,6723690.476190477,3393857.142857143,3329833.333333333,2274.915714285714,334.1467336512485,167.0733668256242
10,1640598.214285714,6562392.857142858,4991142.857142857,1571250,2051.756994897959,1708.936877956446,427.2342194891115
10,1044257.936507936,3132773.809523809,2058857.142857143,1073916.666666666,1947.327469387755,893.9874620619378,297.9958206873126
10,1694575.396825396,5083726.19047619,2771142.857142856,2312583.333333333,2300.407306122449,907.863255616084,302.6210852053613
10,2368857.142857142,2368857.142857142,1464857.142857142,904000.0000000002,3808.853928571428,12.60904224825634,12.60904224825634
10,2007044.444444444,6021133.333333333,3729300,2291833.333333333,3161.099999999999,1185.761664578066,395.2538881926888
10,2763633.333333333,5527266.666666666,2468099.999999999,3059166.666666667,3416.427448979591,837.8565956229207,418.9282978114603
10,709519.0476190475,3547595.238095237,2556428.571428571,991166.6666666666,1830.263806122449,1250.158215012058,250.0316430024117
10,736209.523809524,3681047.619047619,2680714.285714286,1000333.333333333,2242.236163265306,991.6807469014576,198.3361493802915
10,902698.4126984124,2708095.238095237,1672928.571428571,1035166.666666666,2489.269047619047,279.4048077331846,93.13493591106152
10,2656380.952380952,2656380.952380952,1570714.285714285,1085666.666666666,3448.217857142856,133.8767927036334,133.8767927036334
10,2971720.238095238,5943440.476190477,3899357.142857143,2044083.333333333,2954.409336734693,562.7786323945127,281.3893161972563
10,1248314.285714285,2496628.57142857,1830128.571428571,666499.9999999998,2883.882193877551,245.5010177444982,122.7505088722491
10,2483701.19047619,4967402.380952381,3060985.714285714,1906416.666666666,4131.353367346938,358.4006077171737,179.2003038585868
10,2098353.571428571,4196707.142857142,2512457.142857142,1684250,2995.004642857143,258.5048095145737,129.2524047572868
10,1327976.19047619,1327976.19047619,896142.8571428573,431833.3333333333,3759.496428571428,246.120529195726,246.120529195726
10,2503928.57142857,5007857.142857141,2535857.142857142,2471999.999999999,2718.24387755102,333.7854590086959,166.8927295043479
10,1049973.809523809,2099947.619047619,1345714.285714286,754233.3333333333,2451.737704081632,800.2771834989082,400.1385917494541
10,2653603.174603174,7960809.523809524,4364142.857142858,3596666.666666666,2811.044523809523,1310.725865654328,436.908621884776
10,2065595.238095237,2065595.238095237,1272428.571428571,793166.6666666665,3775.679591836733,315.3493893745672,315.3493893745672
10,1311110.119047618,5244440.476190475,2946857.142857143,2297583.333333332,2263.979489795919,2357.048058742017,589.2620146855044
10,1637349.404761904,6549397.619047619,4284814.285714286,2264583.333333333,2274.198801020408,3055.100817700621,763.7752044251552
10,2165135.714285714,4330271.428571429,2124771.428571429,2205499.999999999,2906.382142857143,707.8478902777101,353.923945138855
10,2600515.079365078,7801545.238095236,4068128.571428571,3733416.666666665,2595.984183673469,390.663870092675,130.2212900308917
10,1383611.111111111,4150833.333333333,2376000,1774833.333333334,1906.18425170068,1650.79046403089,550.2634880102967
10,1165789.682539682,3497369.047619047,2377285.714285714,1120083.333333333,2166.690476190476,707.0205947470184,235.6735315823394
10,1055791.666666666,4223166.666666666,2397000,1826166.666666666,1833.439795918367,1388.513542421983,347.1283856054957
10,1314785.714285714,5259142.857142856,3440142.857142856,1818999.999999999,2355.068673469388,212.6857904678818,53.17144761697046
10,1393997.023809523,5575988.095238095,3428571.428571428,2147416.666666666,1777.563022959183,1112.958995861886,278.2397489654715
10,1209511.904761904,1209511.904761904,774428.5714285714,435083.3333333333,2599.209285714285,262.9032222717607,262.9032222717607
10,975741.0714285714,3902964.285714285,2395714.285714285,1507250,1479.506594387755,1285.400813382897,321.3502033457243
10,5934392.857142857,5934392.857142857,2072142.857142857,3862249.999999999,2659.152397959183,80.14448409369128,80.14448409369128
10,655422.6190476192,1310845.238095238,1086428.571428571,224416.6666666666,1559.026581632653,705.5554237919797,352.7777118959898
10,2760940.476190475,2760940.476190475,1260857.142857142,1500083.333333333,2722.154591836734,10.9756128121023,10.9756128121023
10,1372567.460317459,4117702.380952379,2794285.714285713,1323416.666666666,2119.514353741496,1630.573850393568,543.5246167978561
10,1054718.253968253,3164154.761904761,1850571.428571428,1313583.333333333,1630.635102040816,82.93435410907585,27.64478470302528
10,891856.0317460313,2675568.095238094,1745571.428571428,929996.666666666,1663.318571428571,924.2022950767144,308.0674316922381
10,851335.3174603172,5108011.904761903,3225428.57142857,1882583.333333333,1760.145824829931,3175.089205782735,529.1815342971227
10,1238500,4954000,3294000,1660000,2183.315867346938,1822.8896758894,455.7224189723499
10,1551551.587301587,4654654.761904762,2663571.428571429,1991083.333333333,1822.837857142856,2508.564747123704,836.1882490412348
10,1558821.428571428,4676464.285714285,3016714.285714285,1659749.999999999,2051.056292517006,3299.382074239105,1099.794024746368
10,953920.6349206348,2861761.904761904,1509428.571428571,1352333.333333333,1779.306853741496,681.0563325311957,227.0187775103985
10,809566.9642857142,3238267.857142856,2264142.857142856,974124.9999999998,1909.670165816326,1562.734185874692,390.683546468673
10,640964.2857142856,1281928.571428571,762428.5714285712,519500,1899.646938775509,352.0989147452395,176.0494573726197
10,1328608.73015873,3985826.190476191,2264742.857142857,1721083.333333333,2323.202040816326,855.5178252434516,285.1726084144838
10,1100507.936507936,3301523.809523809,2037857.142857142,1263666.666666666,2601.811224489796,1866.144636019644,622.048212006548
10,1725653.968253968,5176961.904761904,2646128.571428571,2530833.333333332,2539.13607142857,462.6944490653141,154.2314830217713
10,2397602.857142857,2397602.857142857,1233642.857142857,1163960,3485.780408163264,218.7106302071249,218.7106302071249
10,2361279.761904762,4722559.523809524,2508642.857142857,2213916.666666666,2817.23913265306,1068.659374089328,534.3296870446641
10,1379261.904761904,4137785.714285714,2068285.714285714,2069499.999999999,2303.83119047619,1070.645295095682,356.8817650318941
10,2363150.793650793,7089452.38095238,3932785.714285713,3156666.666666667,2553.435493197278,1315.858974329021,438.6196581096737
10,3011309.523809523,3011309.523809523,1613142.857142856,1398166.666666666,4204.456122448979,241.1780816623519,241.1780816623519
10,2286575.396825396,6859726.190476191,2750142.857142856,4109583.333333334,2458.206462585034,144.8239017695635,48.27463392318786
10,2453758.333333333,4907516.666666667,2513100,2394416.666666666,2732.05681122449,753.3568727699463,376.6784363849731
10,4935916.666666666,4935916.666666666,2310000,2625916.666666666,4477.610204081633,162.4822140765912,162.4822140765912
10,11319420.63492063,33958261.90476191,6381428.571428569,27576833.33333333,2687.192840136054,660.0856285380916,220.0285428460305
10,4066952.38095238,8133904.761904761,4328571.428571429,3805333.333333332,4338.2225,750.0634877877088,375.0317438938544
10,3307555.555555555,9922666.666666666,6810000,3112666.666666666,3364.296598639456,1480.246433829864,493.415477943288
10,1936123.809523809,9680619.047619049,6805285.714285715,2875333.333333332,2896.920387755101,2902.480355073984,580.4960710147968
10,2259111.904761903,11295559.52380952,7637142.857142854,3658416.666666666,2954.558959183673,743.9360586765976,148.7872117353195
10,1680460.317460317,5041380.952380951,1918714.285714284,3122666.666666666,2109.165578231292,1281.039900558658,427.0133001862193
10,5727349.206349208,17182047.61904762,11389714.28571429,5792333.333333332,4490.220884353741,1355.373089435312,451.7910298117706
10,4554023.80952381,9108047.61904762,2545714.285714286,6562333.333333333,4149.124974489795,575.5870585089242,287.7935292544621
10,7048023.809523808,35240119.04761904,17161285.71428571,18078833.33333333,4022.080387755102,3463.527985548064,692.7055971096128
10,1115515.873015873,3346547.619047619,2209714.285714285,1136833.333333333,2142.635578231292,822.91523512028,274.3050783734266
10,2371285.714285714,11856428.57142857,8277428.571428572,3579000,2536.827102040815,2669.21846482818,533.8436929656361
10,1157630.952380952,2315261.904761904,1461428.571428571,853833.333333333,2270.6748469387762,466.7338413778877,233.3669206889438
10,3419431.547619048,6838863.095238096,4070571.428571429,2768291.666666666,4470.92857142857,471.7954376709551,235.8977188354775
10,753700.6802721086,5275904.761904761,3362571.428571427,1913333.333333333,1667.359402332361,1900.723112589835,271.5318732271193
10,2485730.952380952,12428654.76190476,4199571.428571429,8229083.333333333,2174.572048979592,1542.11659280365,308.4233185607301
10,1809200.595238095,7236802.380952381,3601285.714285714,3635516.666666666,2413.493954081632,1828.167732327606,457.0419330819016
10,1528803.571428571,6115214.285714285,3730714.285714284,2384500,2192.338367346938,1071.672042723728,267.918010680932
10,3026261.904761905,9078785.714285716,4384285.714285715,4694500,3297.092534013605,1602.570536631037,534.1901788770126
10,1104035.714285714,2208071.428571428,1196571.428571428,1011500,1932.463214285714,998.789601711313,499.3948008556565
10,1513650.793650794,4540952.380952382,3139285.714285715,1401666.666666666,2994.952295918367,446.5900841963266,148.8633613987755
10,3121375,6242750,2040000,4202750,2481.322551020407,198.6884550692206,99.34422753461033
10,3859194.444444444,11577583.33333333,6690000,4887583.333333333,2761.243435374149,497.8808978087054,165.9602992695684
10,2606633.928571428,10426535.71428571,3490285.714285714,6936250,1810.975969387755,1882.515105497104,470.628776374276
10,1830964.285714285,7323857.142857143,3132857.142857142,4191000,1593.110969387755,1913.671507116029,478.4178767790073
10,859630.9523809524,2578892.857142857,1367142.857142857,1211749.999999999,1676.721887755101,1978.159684750175,659.3865615833917
10,797750.0000000001,2393250,1380000,1013250,1717.19693877551,99.40724124818432,33.1357470827281
10,1333952.380952381,2667904.761904763,1358571.428571429,1309333.333333333,2229.324438775509,578.3271555131274,289.1635777565637
10,7146095.238095237,7146095.238095237,3831428.57142857,3314666.666666666,2674.842857142857,189.8274802379366,189.8274802379366
10,729190.4761904763,1458380.952380952,775714.285714286,682666.6666666666,1775.92081632653,578.3271555131274,289.1635777565637
10,2740148.809523808,5480297.619047617,2005714.285714285,3474583.333333332,2049.176632653061,26.39312069169071,13.19656034584535
10,2023733.333333333,4047466.666666666,2185200,1862266.666666666,2393.726626530612,87.20506161548262,43.60253080774131
10,752353.1746031744,2257059.523809523,1694142.857142856,562916.6666666667,2159.189537414965,1164.742599971455,388.2475333238184
10,1056543.571428571,2113087.142857142,1322837.142857142,790249.9999999997,1969.906122448979,375.1002776108055,187.5501388054027
10,2722452.380952381,2722452.380952381,658285.7142857143,2064166.666666666,1818.919591836734,316.102462543223,316.102462543223
10,675103.333333333,3375516.666666665,2000099.999999999,1375416.666666666,1526.314489795918,1354.722137612952,270.9444275225905
10,2297830.952380952,2297830.952380952,1204414.285714285,1093416.666666666,1385.742857142857,198.0818403395742,198.0818403395742
10,12043297.61904761,12043297.61904761,2491714.285714285,9551583.333333332,3551.32275510204,13.19656034584535,13.19656034584535
10,997577.7777777778,2992733.333333333,1419900,1572833.333333333,1297.124197278911,721.0791389995185,240.3597129998395
10,1644922.261904762,6579689.047619048,3642355.714285714,2937333.333333334,1659.544897959183,1259.236845424922,314.8092113562307
10,877660.7142857144,3510642.857142857,1647642.857142857,1863000,1375.122806122448,1366.930072134549,341.7325180336372
10,2396059.523809524,4792119.047619048,2065285.714285714,2726833.333333333,2495.989974489795,331.7593283216476,165.8796641608238
10,1032619.047619047,4130476.190476189,2027142.857142856,2103333.333333333,1490.717602040816,2431.566582943328,607.891645735832
10,2027981.904761904,2027981.904761904,832898.5714285714,1195083.333333333,2822.85887755102,218.2023796153153,218.2023796153153
10,3094901.587301587,9284704.76190476,4304871.428571429,4979833.333333333,2573.230340136055,943.9872053820696,314.6624017940231
10,2802314.285714285,8406942.857142858,4365942.857142858,4040999.999999999,2378.743850340135,1281.968660149482,427.322886716494
10,3709089.523809524,3709089.523809524,1022922.857142857,2686166.666666666,2436.611020408163,218.2023796153153,218.2023796153153
10,1375704.166666666,5502816.666666666,2405399.999999999,3097416.666666666,1460.869209183673,1994.150961870144,498.537740467536
10,1319454.761904761,5277819.047619046,2468485.714285714,2809333.333333332,1518.748433673469,541.4986395551584,135.3746598887896
10,1040832.142857142,2081664.285714285,1117414.285714285,964249.9999999998,1692.473775510203,81.28176359711362,40.64088179855681
10,1151835.238095238,3455505.714285714,2170255.714285714,1285250,2263.598571428571,400.8271792862392,133.6090597620797
10,1356683.333333333,4070050,2827799.999999999,1242250,3261.156462585034,816.7222663884202,272.2407554628067
10,1168563.69047619,4674254.761904761,3429171.428571428,1245083.333333333,2559.577704081632,1076.20557161422,269.051392903555
10,1046575.396825397,6279452.380952382,4147285.714285715,2132166.666666666,1970.253571428571,3643.682283677131,607.2803806128553
10,754969.8412698414,4529819.047619048,3012985.714285714,1516833.333333333,1533.917023809524,2560.018248212872,426.6697080354786
10,1703972.619047619,3407945.238095238,2120528.571428571,1287416.666666666,3643.613826530612,1135.31691726954,567.6584586347705
10,1446622.619047618,2893245.238095237,1841828.571428571,1051416.666666666,3181.967857142857,606.4062100569578,303.2031050284789
10,2088431.904761904,4176863.809523809,2036447.142857142,2140416.666666666,2613.351836734692,645.0406079093974,322.5203039546987
10,723813.2142857142,2895252.857142856,1858902.857142857,1036349.999999999,1878.377857142857,1696.872938082906,424.2182345207266
10,1223945.238095238,3671835.714285715,2749585.714285715,922249.9999999997,2963.591428571428,1911.505126569417,637.168375523139
10,534138.8888888886,1602416.666666666,1133999.999999999,468416.6666666665,1812.185034013605,2109.99146648884,703.3304888296135
10,958948.4126984128,2876845.238095238,1680428.571428571,1196416.666666666,1804.477653061223,1974.420342875098,658.1401142916995
10,620267.8571428569,2481071.428571427,1415571.428571427,1065499.999999999,1532.524489795918,1606.792921728634,401.6982304321587
10,1130357.142857142,3391071.428571427,1679571.428571428,1711499.999999999,2469.398469387754,3618.994288997164,1206.331429665721
10,809357.1428571427,2428071.428571428,1487571.428571428,940500,2116.273333333333,1498.811794339045,499.6039314463483
10,1135589.285714285,2271178.571428571,1359428.571428571,911750.0000000002,2293.7225,530.0296238565356,265.0148119282678
10,1904297.619047618,3808595.238095237,2148428.571428571,1660166.666666666,2439.727602040816,429.1022295965988,214.5511147982994
10,814734.1269841267,2444202.38095238,1552285.714285714,891916.6666666667,2325.250136054421,559.5374570933898,186.5124856977966
10,795746.0317460316,2387238.095238094,1331571.428571428,1055666.666666666,2225.198231292516,1761.268893016076,587.0896310053586
10,1015240.476190476,4060961.904761904,2778428.571428571,1282533.333333333,2006.181096938775,5582.417111657462,1395.604277914365
10,733223.8095238094,2932895.238095237,1923428.571428571,1009466.666666666,1919.962168367346,1016.129228249288,254.0323070623221
10,824138.8888888889,2472416.666666666,1530000,942416.6666666667,2197.405136054421,747.8992168397475,249.2997389465824
10,1717589.285714285,3435178.57142857,2448428.57142857,986749.9999999997,3524.088775510203,583.1032252092438,291.5516126046219
10,2499357.142857142,2499357.142857142,1278857.142857142,1220500,3339.38612244898,152.4616003995519,152.4616003995519
10,1339249.999999999,2678499.999999999,1703999.999999999,974499.9999999997,2382.589489795918,447.1646627040575,223.5823313520287
10,1544166.666666666,3088333.333333333,1437000,1651333.333333333,2487.730918367346,401.3431407148175,200.6715703574087
10,989394.4444444444,2968183.333333333,1779000,1189183.333333333,2004.962653061224,889.8596593388816,296.6198864462938
10,1952048.492063491,5856145.476190475,3606887.142857142,2249258.333333333,3122.508843537414,248.8911188110587,82.96370627035292
10,1466791.666666666,2933583.333333333,1661999.999999999,1271583.333333333,2340.484846938775,541.9074108645295,270.9537054322647
10,1500928.571428571,3001857.142857142,1593857.142857142,1407999.999999999,3086.770204081632,53.89127301399688,26.94563650699844
10,1263148.809523809,2526297.619047619,1723714.285714285,802583.3333333334,2505.87969387755,1218.789997101863,609.3949985509317
10,1083375,2166750,1434000,732749.9999999998,2739.576122448979,500.5465069750744,250.2732534875372
10,1444976.19047619,4334928.57142857,2829428.57142857,1505500,2624.880272108843,1356.533294099908,452.1777646999696
10,1328375,2656750,1728000,928750,2916.592551020407,744.738564099429,372.3692820497145
10,2031146.825396825,6093440.476190475,3657857.142857142,2435583.333333333,2818.563163265305,1823.546653131549,607.8488843771833
10,1267269.841269841,3801809.523809524,2447142.857142858,1354666.666666666,2188.083724489796,207.7221388875087,69.24071296250291
10,1306778.571428571,6533892.857142856,3830142.857142857,2703749.999999999,2071.978448979592,3954.923984346201,790.9847968692404
10,1807369.047619047,3614738.095238094,2060571.428571428,1554166.666666665,3097.268265306122,223.487513649245,111.7437568246225
10,1258839.285714285,5035357.142857142,1980857.142857143,3054499.999999999,1669.779311224489,1548.822212160462,387.2055530401155
10,1055559.523809523,1055559.523809523,656142.857142857,399416.6666666667,2301.855,11.21473291694113,11.21473291694113
10,4212684.523809524,8425369.047619049,4654285.714285714,3771083.333333333,3319.99469387755,494.0804751709903,247.0402375854951
10,2192380.952380952,2192380.952380952,913714.2857142856,1278666.666666666,2146.913265306122,177.4271874649786,177.4271874649786
10,696803.5714285712,2787214.285714285,1807714.285714285,979499.9999999997,1687.949489795918,1280.585428754393,320.1463571885984
10,733252.9761904759,2933011.904761903,1737428.571428571,1195583.333333332,1660.477346938775,458.6262888102695,114.6565722025673
10,743250,2229750,1287000,942749.9999999998,1855.922176870748,918.012481331328,306.004160443776
10,564115.0793650794,1692345.238095238,1125428.571428571,566916.6666666667,1494.399183673469,1544.125811280767,514.7086037602558
10,969529.761904762,1939059.523809524,1337142.857142857,601916.6666666667,2271.456632653061,269.7638982817437,134.8819491408718
10,940226.1904761906,940226.1904761906,563142.8571428572,377083.3333333333,2314.533265306122,227.3339627879343,227.3339627879343
10,980408.73015873,2941226.19047619,1835142.857142856,1106083.333333333,2179.165510204081,414.9185594263458,138.3061864754486
10,646719.3877551021,4527035.714285714,2548285.714285714,1978750,1303.727725947521,4639.374648190506,662.767806884358
10,684676.1904761902,2738704.761904761,1301571.428571427,1437133.333333333,1519.903698979591,5582.417111657462,1395.604277914365
10,3029119.047619047,21203833.33333333,8052000,13151833.33333333,2390.699469387755,1823.620723713579,260.517246244797
10,1442490.476190476,2884980.952380952,2056714.285714285,828266.6666666665,3217.362653061224,842.979345186196,421.489672593098
10,1073228.571428571,2146457.142857142,1338857.142857142,807600,2373.301377551019,1164.929712264877,582.4648561324386
10,12152714.28571428,12152714.28571428,6715714.285714285,5437000,3063.581428571428,49.95624914038316,49.95624914038316
10,437178.5714285713,1311535.714285714,874285.7142857142,437250,1374.462108843537,399.3750154438076,133.1250051479358
10,1506017.857142857,3012035.714285714,1963285.714285714,1048749.999999999,2980.546938775509,15.82476218427011,7.91238109213506
10,685788.6904761905,2743154.761904762,1625571.428571428,1117583.333333333,1612.219938775509,1160.091377529045,290.0228443822613
10,1403130.952380952,5612523.80952381,3942857.142857143,1669666.666666666,3461.735663265306,1573.718933304597,393.4297333261494
10,371074.4047619046,1484297.619047618,1048714.285714285,435583.3333333333,1001.722346938775,1424.095272717599,356.0238181793998
10,741252.9761904762,2965011.904761904,1833428.571428571,1131583.333333333,1520.473418367346,963.1222160561288,240.7805540140321
10,786936.5079365079,2360809.523809523,1550142.857142857,810666.6666666666,1766.848401360544,1256.818648992807,418.9395496642692
10,572476.1904761905,572476.1904761905,332142.8571428571,240333.3333333333,1246.317959183673,348.5255909919019,348.5255909919019
10,562966.6666666666,2814833.333333333,1929000,885833.3333333333,1455.569020408163,1705.884616391304,341.1769232782608
10,495958.3333333332,1983833.333333333,1469999.999999999,513833.3333333333,1506.285918367346,1311.973224430651,327.9933061076629
10,414965.7738095237,3319726.19047619,2285142.857142856,1034583.333333333,1281.885637755102,4753.831848688246,594.2289810860307
10,521895.8333333333,2087583.333333333,1341000,746583.3333333336,1469.257418367347,839.2798367386569,209.8199591846642
10,816043.6507936507,2448130.952380952,1300714.285714285,1147416.666666666,1890.011414965986,45.45673053208821,15.15224351069607
10,1480685.714285714,5922742.857142857,3023142.857142857,2899600,2557.251989795918,867.9699738189615,216.9924934547403
10,1416666.666666666,1416666.666666666,680999.9999999998,735666.6666666667,3082.765714285713,348.5255909919019,348.5255909919019
11,1981339.285714285,3962678.57142857,2376428.571428571,1586249.999999999,2302.533137755101,1180.51593186243,590.2579659312152
11,6959976.190476191,6959976.190476191,2795142.857142856,4164833.333333334,4278.183224489795,335.092558401631,335.092558401631
11,891057.142857143,4455285.714285714,2806285.714285714,1649000,2286.266928571428,2837.700725397952,567.5401450795905
11,993288.6904761904,3973154.761904762,2126571.428571428,1846583.333333333,2416.300640306121,2605.715102863214,651.4287757158035
11,2352896.825396825,7058690.476190475,4419857.142857142,2638833.333333333,3069.193333333333,1845.670880311021,615.2236267703405
11,2600154.761904762,2600154.761904762,1142571.428571428,1457583.333333333,2948.691785714285,384.5896197183002,384.5896197183002
11,1645638.888888888,4936916.666666666,2730000,2206916.666666666,2484.826258503401,1223.314007980794,407.7713359935982
11,2899820.952380952,2899820.952380952,1126654.285714285,1773166.666666666,2634.924999999999,186.250408510339,186.250408510339
11,882526.1904761902,4412630.952380951,2509714.285714284,1902916.666666666,2641.06157142857,2074.58481308768,414.916962617536
11,818976.1904761905,1637952.380952381,793285.7142857142,844666.6666666667,2198.935612244898,480.7655618777649,240.3827809388824
11,944777.8571428572,944777.8571428572,440142.8571428572,504634.9999999999,1927.578571428571,558.8344840424714,558.8344840424714
11,568162.6984126983,1704488.095238095,581571.4285714286,1122916.666666666,1081.227142857142,80.89286482065393,26.9642882735513
11,1139910.404761904,3419731.214285713,1952995.714285713,1466735.499999999,2145.611476190476,864.0386726005873,288.0128908668624
11,2884840,5769680,3291000,2478680,3309.628214285713,1781.136109902485,890.5680549512425
11,730976.7857142856,2923907.142857142,1937657.142857142,986250,1485.749642857142,3354.848366203867,838.7120915509666
11,828119.0476190476,1656238.095238095,923571.4285714286,732666.6666666667,1760.182678571428,760.9228892113424,380.4614446056712
11,1773106.428571428,3546212.857142857,1804962.857142857,1741250,1802.852857142857,1223.695664561504,611.847832280752
11,3097745.833333333,12390983.33333333,7017300,5373683.333333333,3122.164387755102,2262.46113975138,565.6152849378451
11,781846.3492063493,2345539.047619048,1509205.714285714,836333.3333333336,1778.07331632653,1298.533720408075,432.8445734693585
11,1143339.285714285,2286678.571428571,819428.5714285714,1467250,2273.383392857143,1271.689528162891,635.8447640814456
11,1877077.38095238,3754154.761904761,1175571.428571428,2578583.333333333,1923.206428571428,1424.52861055721,712.2643052786054
11,865803.1666666666,2597409.5,1133549.999999999,1463859.5,1684.080476190475,1687.744428220077,562.5814760733592
11,670035.7142857142,2680142.857142856,1349142.857142857,1330999.999999999,1662.964107142856,2184.486238416026,546.1215596040067
11,1803690.476190476,1803690.476190476,801857.142857143,1001833.333333333,3844.545714285714,294.1987388507469,294.1987388507469
11,1742268.095238095,8711340.476190476,4177457.142857142,4533883.333333333,1826.442285714285,2783.90228225191,556.7804564503821
11,1563873.888888889,4691621.666666667,1881000,2810621.666666667,1724.359523809524,1231.844599869214,410.6148666230715
11,541416.6666666667,2707083.333333333,1608000,1099083.333333333,1391.425928571428,5590.900762634065,1118.180152526813
11,1137535.119047619,4550140.476190476,2259557.142857143,2290583.333333333,1505.422142857142,4846.315477513711,1211.578869378427
11,4917559.523809524,9835119.047619049,2253085.714285714,7582033.333333333,1484.010714285714,1204.498473061821,602.2492365309107
11,1442525.873015873,4327577.619047619,2232994.285714285,2094583.333333333,1705.134666666666,2522.395361383543,840.7984537945144
11,5929171.428571429,5929171.428571429,1134171.428571428,4795000,2695.682499999999,113.5696561986312,113.5696561986312
11,3765775,7531550,2937300,4594250,2389.446071428571,738.751094625549,369.3755473127744
11,1391821.598639456,9742751.190476192,4623942.857142858,5118808.333333333,2213.104897959183,1696.175022304059,242.3107174720085
11,4047167.857142858,8094335.714285716,2844085.714285715,5250250,3166.671709183672,373.0075265462249,186.5037632731124
11,4445694.047619047,8891388.095238095,4092471.428571428,4798916.666666666,2488.23625,543.4681034475553,271.7340517237776
11,5127783.333333334,25638916.66666667,18018000,7620916.666666667,2730.027545714285,1598.297643675024,319.6595287350049
11,1348612.698412698,4045838.095238095,1474671.428571428,2571166.666666666,2195.910459183673,576.4415626114398,192.1471875371466
11,5386595.238095237,16159785.71428571,5128285.714285714,11031499.99999999,2315.948503401361,780.0586788627375,260.0195596209125
11,5908309.523809524,5908309.523809524,2726142.857142857,3182166.666666666,2850.075714285714,28.87255499332459,28.87255499332459
11,1778249.999999999,1778249.999999999,615000,1163249.999999999,2330.371785714285,15.92816060963444,15.92816060963444
11,29785559.11904762,89356677.35714287,14342142.85714285,75014534.50000001,3312.336870748298,441.0393975283268,147.0131325094422
11,2201013.095238095,6603039.285714285,3332914.285714285,3270124.999999999,2302.578095238094,772.9926874880645,257.6642291626881
11,6943035.714285713,6943035.714285713,3697285.714285713,3245750,3487.025,10.28888617341822,10.28888617341822
